Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
EK,Livestock Patterns,246,Finland,7213,Livestock units per agricultural land area,2111,Cattle,2017,2017,LSU/ha,0.35,E,Estimated value
EK,Livestock Patterns,246,Finland,7213,Livestock units per agricultural land area,2111,Cattle,2018,2018,LSU/ha,0.34,E,Estimated value
EK,Livestock Patterns,246,Finland,7213,Livestock units per agricultural land area,2111,Cattle,2019,2019,LSU/ha,0.33,E,Estimated value
EK,Livestock Patterns,246,Finland,7213,Livestock units per agricultural land area,2111,Cattle,2020,2020,LSU/ha,0.33,E,Estimated value
EK,Livestock Patterns,250,France,7213,Livestock units per agricultural land area,2111,Cattle,2000,2000,LSU/ha,0.64,E,Estimated value
EK,Livestock Patterns,250,France,7213,Livestock units per agricultural land area,2111,Cattle,2001,2001,LSU/ha,0.64,E,Estimated value
EK,Livestock Patterns,250,France,7213,Livestock units per agricultural land area,2111,Cattle,2002,2002,LSU/ha,0.62,E,Estimated value
EK,Livestock Patterns,250,France,7213,Livestock units per agricultural land area,2111,Cattle,2003,2003,LSU/ha,0.6,E,Estimated value
EK,Livestock Patterns,250,France,7213,Livestock units per agricultural land area,2111,Cattle,2004,2004,LSU/ha,0.6,E,Estimated value
EK,Livestock Patterns,250,France,7213,Livestock units per agricultural land area,2111,Cattle,2005,2005,LSU/ha,0.59,E,Estimated value
EK,Livestock Patterns,250,France,7213,Livestock units per agricultural land area,2111,Cattle,2006,2006,LSU/ha,0.6,E,Estimated value
EK,Livestock Patterns,250,France,7213,Livestock units per agricultural land area,2111,Cattle,2007,2007,LSU/ha,0.61,E,Estimated value
EK,Livestock Patterns,250,France,7213,Livestock units per agricultural land area,2111,Cattle,2008,2008,LSU/ha,0.62,E,Estimated value
EK,Livestock Patterns,250,France,7213,Livestock units per agricultural land area,2111,Cattle,2009,2009,LSU/ha,0.61,E,Estimated value
EK,Livestock Patterns,250,France,7213,Livestock units per agricultural land area,2111,Cattle,2010,2010,LSU/ha,0.61,E,Estimated value
EK,Livestock Patterns,250,France,7213,Livestock units per agricultural land area,2111,Cattle,2011,2011,LSU/ha,0.59,E,Estimated value
EK,Livestock Patterns,250,France,7213,Livestock units per agricultural land area,2111,Cattle,2012,2012,LSU/ha,0.59,E,Estimated value
EK,Livestock Patterns,250,France,7213,Livestock units per agricultural land area,2111,Cattle,2013,2013,LSU/ha,0.6,E,Estimated value
EK,Livestock Patterns,250,France,7213,Livestock units per agricultural land area,2111,Cattle,2014,2014,LSU/ha,0.6,E,Estimated value
EK,Livestock Patterns,250,France,7213,Livestock units per agricultural land area,2111,Cattle,2015,2015,LSU/ha,0.61,E,Estimated value
EK,Livestock Patterns,250,France,7213,Livestock units per agricultural land area,2111,Cattle,2016,2016,LSU/ha,0.61,E,Estimated value
EK,Livestock Patterns,250,France,7213,Livestock units per agricultural land area,2111,Cattle,2017,2017,LSU/ha,0.59,E,Estimated value
EK,Livestock Patterns,250,France,7213,Livestock units per agricultural land area,2111,Cattle,2018,2018,LSU/ha,0.58,E,Estimated value
EK,Livestock Patterns,250,France,7213,Livestock units per agricultural land area,2111,Cattle,2019,2019,LSU/ha,0.57,E,Estimated value
EK,Livestock Patterns,250,France,7213,Livestock units per agricultural land area,2111,Cattle,2020,2020,LSU/ha,0.56,E,Estimated value
EK,Livestock Patterns,276,Germany,7213,Livestock units per agricultural land area,2111,Cattle,2000,2000,LSU/ha,0.77,E,Estimated value
EK,Livestock Patterns,276,Germany,7213,Livestock units per agricultural land area,2111,Cattle,2001,2001,LSU/ha,0.77,E,Estimated value
EK,Livestock Patterns,276,Germany,7213,Livestock units per agricultural land area,2111,Cattle,2002,2002,LSU/ha,0.75,E,Estimated value
EK,Livestock Patterns,276,Germany,7213,Livestock units per agricultural land area,2111,Cattle,2003,2003,LSU/ha,0.72,E,Estimated value
EK,Livestock Patterns,276,Germany,7213,Livestock units per agricultural land area,2111,Cattle,2004,2004,LSU/ha,0.7,E,Estimated value
EK,Livestock Patterns,276,Germany,7213,Livestock units per agricultural land area,2111,Cattle,2005,2005,LSU/ha,0.69,E,Estimated value
EK,Livestock Patterns,276,Germany,7213,Livestock units per agricultural land area,2111,Cattle,2006,2006,LSU/ha,0.68,E,Estimated value
EK,Livestock Patterns,276,Germany,7213,Livestock units per agricultural land area,2111,Cattle,2007,2007,LSU/ha,0.67,E,Estimated value
EK,Livestock Patterns,276,Germany,7213,Livestock units per agricultural land area,2111,Cattle,2008,2008,LSU/ha,0.69,E,Estimated value
EK,Livestock Patterns,276,Germany,7213,Livestock units per agricultural land area,2111,Cattle,2009,2009,LSU/ha,0.69,E,Estimated value
EK,Livestock Patterns,276,Germany,7213,Livestock units per agricultural land area,2111,Cattle,2010,2010,LSU/ha,0.69,E,Estimated value
EK,Livestock Patterns,276,Germany,7213,Livestock units per agricultural land area,2111,Cattle,2011,2011,LSU/ha,0.68,E,Estimated value
EK,Livestock Patterns,276,Germany,7213,Livestock units per agricultural land area,2111,Cattle,2012,2012,LSU/ha,0.67,E,Estimated value
EK,Livestock Patterns,276,Germany,7213,Livestock units per agricultural land area,2111,Cattle,2013,2013,LSU/ha,0.68,E,Estimated value
EK,Livestock Patterns,276,Germany,7213,Livestock units per agricultural land area,2111,Cattle,2014,2014,LSU/ha,0.69,E,Estimated value
EK,Livestock Patterns,276,Germany,7213,Livestock units per agricultural land area,2111,Cattle,2015,2015,LSU/ha,0.68,E,Estimated value
EK,Livestock Patterns,276,Germany,7213,Livestock units per agricultural land area,2111,Cattle,2016,2016,LSU/ha,0.67,E,Estimated value
EK,Livestock Patterns,276,Germany,7213,Livestock units per agricultural land area,2111,Cattle,2017,2017,LSU/ha,0.66,E,Estimated value
EK,Livestock Patterns,276,Germany,7213,Livestock units per agricultural land area,2111,Cattle,2018,2018,LSU/ha,0.65,E,Estimated value
EK,Livestock Patterns,276,Germany,7213,Livestock units per agricultural land area,2111,Cattle,2019,2019,LSU/ha,0.63,E,Estimated value
EK,Livestock Patterns,276,Germany,7213,Livestock units per agricultural land area,2111,Cattle,2020,2020,LSU/ha,0.61,E,Estimated value
EK,Livestock Patterns,300,Greece,7213,Livestock units per agricultural land area,2111,Cattle,2000,2000,LSU/ha,0.06,E,Estimated value
EK,Livestock Patterns,300,Greece,7213,Livestock units per agricultural land area,2111,Cattle,2001,2001,LSU/ha,0.07,E,Estimated value
EK,Livestock Patterns,300,Greece,7213,Livestock units per agricultural land area,2111,Cattle,2002,2002,LSU/ha,0.07,E,Estimated value
EK,Livestock Patterns,300,Greece,7213,Livestock units per agricultural land area,2111,Cattle,2003,2003,LSU/ha,0.07,E,Estimated value
EK,Livestock Patterns,300,Greece,7213,Livestock units per agricultural land area,2111,Cattle,2004,2004,LSU/ha,0.07,E,Estimated value
EK,Livestock Patterns,300,Greece,7213,Livestock units per agricultural land area,2111,Cattle,2005,2005,LSU/ha,0.07,E,Estimated value
EK,Livestock Patterns,300,Greece,7213,Livestock units per agricultural land area,2111,Cattle,2006,2006,LSU/ha,0.07,E,Estimated value
EK,Livestock Patterns,300,Greece,7213,Livestock units per agricultural land area,2111,Cattle,2007,2007,LSU/ha,0.07,E,Estimated value
EK,Livestock Patterns,300,Greece,7213,Livestock units per agricultural land area,2111,Cattle,2008,2008,LSU/ha,0.07,E,Estimated value
EK,Livestock Patterns,300,Greece,7213,Livestock units per agricultural land area,2111,Cattle,2009,2009,LSU/ha,0.07,E,Estimated value
EK,Livestock Patterns,300,Greece,7213,Livestock units per agricultural land area,2111,Cattle,2010,2010,LSU/ha,0.08,E,Estimated value
EK,Livestock Patterns,300,Greece,7213,Livestock units per agricultural land area,2111,Cattle,2011,2011,LSU/ha,0.08,E,Estimated value
EK,Livestock Patterns,300,Greece,7213,Livestock units per agricultural land area,2111,Cattle,2012,2012,LSU/ha,0.08,E,Estimated value
EK,Livestock Patterns,300,Greece,7213,Livestock units per agricultural land area,2111,Cattle,2013,2013,LSU/ha,0.08,E,Estimated value
EK,Livestock Patterns,300,Greece,7213,Livestock units per agricultural land area,2111,Cattle,2014,2014,LSU/ha,0.09,E,Estimated value
EK,Livestock Patterns,300,Greece,7213,Livestock units per agricultural land area,2111,Cattle,2015,2015,LSU/ha,0.09,E,Estimated value
EK,Livestock Patterns,300,Greece,7213,Livestock units per agricultural land area,2111,Cattle,2016,2016,LSU/ha,0.09,E,Estimated value
EK,Livestock Patterns,300,Greece,7213,Livestock units per agricultural land area,2111,Cattle,2017,2017,LSU/ha,0.09,E,Estimated value
EK,Livestock Patterns,300,Greece,7213,Livestock units per agricultural land area,2111,Cattle,2018,2018,LSU/ha,0.08,E,Estimated value
EK,Livestock Patterns,300,Greece,7213,Livestock units per agricultural land area,2111,Cattle,2019,2019,LSU/ha,0.08,E,Estimated value
EK,Livestock Patterns,300,Greece,7213,Livestock units per agricultural land area,2111,Cattle,2020,2020,LSU/ha,0.08,E,Estimated value
EK,Livestock Patterns,348,Hungary,7213,Livestock units per agricultural land area,2111,Cattle,2000,2000,LSU/ha,0.09,E,Estimated value
EK,Livestock Patterns,348,Hungary,7213,Livestock units per agricultural land area,2111,Cattle,2001,2001,LSU/ha,0.08,E,Estimated value
EK,Livestock Patterns,348,Hungary,7213,Livestock units per agricultural land area,2111,Cattle,2002,2002,LSU/ha,0.08,E,Estimated value
EK,Livestock Patterns,348,Hungary,7213,Livestock units per agricultural land area,2111,Cattle,2003,2003,LSU/ha,0.08,E,Estimated value
EK,Livestock Patterns,348,Hungary,7213,Livestock units per agricultural land area,2111,Cattle,2004,2004,LSU/ha,0.08,E,Estimated value
EK,Livestock Patterns,348,Hungary,7213,Livestock units per agricultural land area,2111,Cattle,2005,2005,LSU/ha,0.07,E,Estimated value
EK,Livestock Patterns,348,Hungary,7213,Livestock units per agricultural land area,2111,Cattle,2006,2006,LSU/ha,0.07,E,Estimated value
EK,Livestock Patterns,348,Hungary,7213,Livestock units per agricultural land area,2111,Cattle,2007,2007,LSU/ha,0.07,E,Estimated value
EK,Livestock Patterns,348,Hungary,7213,Livestock units per agricultural land area,2111,Cattle,2008,2008,LSU/ha,0.07,E,Estimated value
EK,Livestock Patterns,348,Hungary,7213,Livestock units per agricultural land area,2111,Cattle,2009,2009,LSU/ha,0.07,E,Estimated value
EK,Livestock Patterns,348,Hungary,7213,Livestock units per agricultural land area,2111,Cattle,2010,2010,LSU/ha,0.08,E,Estimated value
EK,Livestock Patterns,348,Hungary,7213,Livestock units per agricultural land area,2111,Cattle,2011,2011,LSU/ha,0.08,E,Estimated value
EK,Livestock Patterns,348,Hungary,7213,Livestock units per agricultural land area,2111,Cattle,2012,2012,LSU/ha,0.08,E,Estimated value
EK,Livestock Patterns,348,Hungary,7213,Livestock units per agricultural land area,2111,Cattle,2013,2013,LSU/ha,0.09,E,Estimated value
EK,Livestock Patterns,348,Hungary,7213,Livestock units per agricultural land area,2111,Cattle,2014,2014,LSU/ha,0.09,E,Estimated value
EK,Livestock Patterns,348,Hungary,7213,Livestock units per agricultural land area,2111,Cattle,2015,2015,LSU/ha,0.09,E,Estimated value
EK,Livestock Patterns,348,Hungary,7213,Livestock units per agricultural land area,2111,Cattle,2016,2016,LSU/ha,0.09,E,Estimated value
EK,Livestock Patterns,348,Hungary,7213,Livestock units per agricultural land area,2111,Cattle,2017,2017,LSU/ha,0.1,E,Estimated value
EK,Livestock Patterns,348,Hungary,7213,Livestock units per agricultural land area,2111,Cattle,2018,2018,LSU/ha,0.1,E,Estimated value
EK,Livestock Patterns,348,Hungary,7213,Livestock units per agricultural land area,2111,Cattle,2019,2019,LSU/ha,0.1,E,Estimated value
EK,Livestock Patterns,348,Hungary,7213,Livestock units per agricultural land area,2111,Cattle,2020,2020,LSU/ha,0.11,E,Estimated value
EK,Livestock Patterns,372,Ireland,7213,Livestock units per agricultural land area,2111,Cattle,2000,2000,LSU/ha,1.44,E,Estimated value
EK,Livestock Patterns,372,Ireland,7213,Livestock units per agricultural land area,2111,Cattle,2001,2001,LSU/ha,1.44,E,Estimated value
EK,Livestock Patterns,372,Ireland,7213,Livestock units per agricultural land area,2111,Cattle,2002,2002,LSU/ha,1.44,E,Estimated value
EK,Livestock Patterns,372,Ireland,7213,Livestock units per agricultural land area,2111,Cattle,2003,2003,LSU/ha,1.44,E,Estimated value
EK,Livestock Patterns,372,Ireland,7213,Livestock units per agricultural land area,2111,Cattle,2004,2004,LSU/ha,1.47,E,Estimated value
EK,Livestock Patterns,372,Ireland,7213,Livestock units per agricultural land area,2111,Cattle,2005,2005,LSU/ha,1.46,E,Estimated value
EK,Livestock Patterns,372,Ireland,7213,Livestock units per agricultural land area,2111,Cattle,2006,2006,LSU/ha,1.47,E,Estimated value
EK,Livestock Patterns,372,Ireland,7213,Livestock units per agricultural land area,2111,Cattle,2007,2007,LSU/ha,1.45,E,Estimated value
EK,Livestock Patterns,372,Ireland,7213,Livestock units per agricultural land area,2111,Cattle,2008,2008,LSU/ha,1.34,E,Estimated value
EK,Livestock Patterns,372,Ireland,7213,Livestock units per agricultural land area,2111,Cattle,2009,2009,LSU/ha,1.35,E,Estimated value
EK,Livestock Patterns,372,Ireland,7213,Livestock units per agricultural land area,2111,Cattle,2010,2010,LSU/ha,1.3,E,Estimated value
EK,Livestock Patterns,372,Ireland,7213,Livestock units per agricultural land area,2111,Cattle,2011,2011,LSU/ha,1.28,E,Estimated value
EK,Livestock Patterns,372,Ireland,7213,Livestock units per agricultural land area,2111,Cattle,2012,2012,LSU/ha,1.34,E,Estimated value
EK,Livestock Patterns,372,Ireland,7213,Livestock units per agricultural land area,2111,Cattle,2013,2013,LSU/ha,1.39,E,Estimated value
EK,Livestock Patterns,372,Ireland,7213,Livestock units per agricultural land area,2111,Cattle,2014,2014,LSU/ha,1.4,E,Estimated value
EK,Livestock Patterns,372,Ireland,7213,Livestock units per agricultural land area,2111,Cattle,2015,2015,LSU/ha,1.41,E,Estimated value
EK,Livestock Patterns,372,Ireland,7213,Livestock units per agricultural land area,2111,Cattle,2016,2016,LSU/ha,1.46,E,Estimated value
EK,Livestock Patterns,372,Ireland,7213,Livestock units per agricultural land area,2111,Cattle,2017,2017,LSU/ha,1.48,E,Estimated value
EK,Livestock Patterns,372,Ireland,7213,Livestock units per agricultural land area,2111,Cattle,2018,2018,LSU/ha,1.31,E,Estimated value
EK,Livestock Patterns,372,Ireland,7213,Livestock units per agricultural land area,2111,Cattle,2019,2019,LSU/ha,1.3,E,Estimated value
EK,Livestock Patterns,372,Ireland,7213,Livestock units per agricultural land area,2111,Cattle,2020,2020,LSU/ha,1.3,E,Estimated value
EK,Livestock Patterns,380,Italy,7213,Livestock units per agricultural land area,2111,Cattle,2000,2000,LSU/ha,0.41,E,Estimated value
EK,Livestock Patterns,380,Italy,7213,Livestock units per agricultural land area,2111,Cattle,2001,2001,LSU/ha,0.35,E,Estimated value
EK,Livestock Patterns,380,Italy,7213,Livestock units per agricultural land area,2111,Cattle,2002,2002,LSU/ha,0.4,E,Estimated value
EK,Livestock Patterns,380,Italy,7213,Livestock units per agricultural land area,2111,Cattle,2003,2003,LSU/ha,0.39,E,Estimated value
EK,Livestock Patterns,380,Italy,7213,Livestock units per agricultural land area,2111,Cattle,2004,2004,LSU/ha,0.39,E,Estimated value
EK,Livestock Patterns,380,Italy,7213,Livestock units per agricultural land area,2111,Cattle,2005,2005,LSU/ha,0.39,E,Estimated value
EK,Livestock Patterns,380,Italy,7213,Livestock units per agricultural land area,2111,Cattle,2006,2006,LSU/ha,0.4,E,Estimated value
EK,Livestock Patterns,380,Italy,7213,Livestock units per agricultural land area,2111,Cattle,2007,2007,LSU/ha,0.39,E,Estimated value
EK,Livestock Patterns,380,Italy,7213,Livestock units per agricultural land area,2111,Cattle,2008,2008,LSU/ha,0.39,E,Estimated value
EK,Livestock Patterns,380,Italy,7213,Livestock units per agricultural land area,2111,Cattle,2009,2009,LSU/ha,0.4,E,Estimated value
EK,Livestock Patterns,380,Italy,7213,Livestock units per agricultural land area,2111,Cattle,2010,2010,LSU/ha,0.38,E,Estimated value
EK,Livestock Patterns,380,Italy,7213,Livestock units per agricultural land area,2111,Cattle,2011,2011,LSU/ha,0.38,E,Estimated value
EK,Livestock Patterns,380,Italy,7213,Livestock units per agricultural land area,2111,Cattle,2012,2012,LSU/ha,0.4,E,Estimated value
EK,Livestock Patterns,380,Italy,7213,Livestock units per agricultural land area,2111,Cattle,2013,2013,LSU/ha,0.39,E,Estimated value
EK,Livestock Patterns,380,Italy,7213,Livestock units per agricultural land area,2111,Cattle,2014,2014,LSU/ha,0.39,E,Estimated value
EK,Livestock Patterns,380,Italy,7213,Livestock units per agricultural land area,2111,Cattle,2015,2015,LSU/ha,0.4,E,Estimated value
EK,Livestock Patterns,380,Italy,7213,Livestock units per agricultural land area,2111,Cattle,2016,2016,LSU/ha,0.42,E,Estimated value
EK,Livestock Patterns,380,Italy,7213,Livestock units per agricultural land area,2111,Cattle,2017,2017,LSU/ha,0.42,E,Estimated value
EK,Livestock Patterns,380,Italy,7213,Livestock units per agricultural land area,2111,Cattle,2018,2018,LSU/ha,0.46,E,Estimated value
EK,Livestock Patterns,380,Italy,7213,Livestock units per agricultural land area,2111,Cattle,2019,2019,LSU/ha,0.44,E,Estimated value
EK,Livestock Patterns,380,Italy,7213,Livestock units per agricultural land area,2111,Cattle,2020,2020,LSU/ha,0.44,E,Estimated value
EK,Livestock Patterns,428,Latvia,7213,Livestock units per agricultural land area,2111,Cattle,2000,2000,LSU/ha,0.14,E,Estimated value
EK,Livestock Patterns,428,Latvia,7213,Livestock units per agricultural land area,2111,Cattle,2001,2001,LSU/ha,0.14,E,Estimated value
EK,Livestock Patterns,428,Latvia,7213,Livestock units per agricultural land area,2111,Cattle,2002,2002,LSU/ha,0.14,E,Estimated value
EK,Livestock Patterns,428,Latvia,7213,Livestock units per agricultural land area,2111,Cattle,2003,2003,LSU/ha,0.15,E,Estimated value
EK,Livestock Patterns,428,Latvia,7213,Livestock units per agricultural land area,2111,Cattle,2004,2004,LSU/ha,0.14,E,Estimated value
EK,Livestock Patterns,428,Latvia,7213,Livestock units per agricultural land area,2111,Cattle,2005,2005,LSU/ha,0.13,E,Estimated value
EK,Livestock Patterns,428,Latvia,7213,Livestock units per agricultural land area,2111,Cattle,2006,2006,LSU/ha,0.12,E,Estimated value
EK,Livestock Patterns,428,Latvia,7213,Livestock units per agricultural land area,2111,Cattle,2007,2007,LSU/ha,0.12,E,Estimated value
EK,Livestock Patterns,428,Latvia,7213,Livestock units per agricultural land area,2111,Cattle,2008,2008,LSU/ha,0.13,E,Estimated value
EK,Livestock Patterns,428,Latvia,7213,Livestock units per agricultural land area,2111,Cattle,2009,2009,LSU/ha,0.12,E,Estimated value
EK,Livestock Patterns,428,Latvia,7213,Livestock units per agricultural land area,2111,Cattle,2010,2010,LSU/ha,0.13,E,Estimated value
EK,Livestock Patterns,428,Latvia,7213,Livestock units per agricultural land area,2111,Cattle,2011,2011,LSU/ha,0.13,E,Estimated value
EK,Livestock Patterns,428,Latvia,7213,Livestock units per agricultural land area,2111,Cattle,2012,2012,LSU/ha,0.12,E,Estimated value
EK,Livestock Patterns,428,Latvia,7213,Livestock units per agricultural land area,2111,Cattle,2013,2013,LSU/ha,0.13,E,Estimated value
EK,Livestock Patterns,428,Latvia,7213,Livestock units per agricultural land area,2111,Cattle,2014,2014,LSU/ha,0.13,E,Estimated value
EK,Livestock Patterns,428,Latvia,7213,Livestock units per agricultural land area,2111,Cattle,2015,2015,LSU/ha,0.13,E,Estimated value
EK,Livestock Patterns,428,Latvia,7213,Livestock units per agricultural land area,2111,Cattle,2016,2016,LSU/ha,0.13,E,Estimated value
EK,Livestock Patterns,428,Latvia,7213,Livestock units per agricultural land area,2111,Cattle,2017,2017,LSU/ha,0.13,E,Estimated value
EK,Livestock Patterns,428,Latvia,7213,Livestock units per agricultural land area,2111,Cattle,2018,2018,LSU/ha,0.12,E,Estimated value
EK,Livestock Patterns,428,Latvia,7213,Livestock units per agricultural land area,2111,Cattle,2019,2019,LSU/ha,0.12,E,Estimated value
EK,Livestock Patterns,428,Latvia,7213,Livestock units per agricultural land area,2111,Cattle,2020,2020,LSU/ha,0.12,E,Estimated value
EK,Livestock Patterns,440,Lithuania,7213,Livestock units per agricultural land area,2111,Cattle,2000,2000,LSU/ha,0.16,E,Estimated value
EK,Livestock Patterns,440,Lithuania,7213,Livestock units per agricultural land area,2111,Cattle,2001,2001,LSU/ha,0.16,E,Estimated value
EK,Livestock Patterns,440,Lithuania,7213,Livestock units per agricultural land area,2111,Cattle,2002,2002,LSU/ha,0.16,E,Estimated value
EK,Livestock Patterns,440,Lithuania,7213,Livestock units per agricultural land area,2111,Cattle,2003,2003,LSU/ha,0.18,E,Estimated value
EK,Livestock Patterns,440,Lithuania,7213,Livestock units per agricultural land area,2111,Cattle,2004,2004,LSU/ha,0.19,E,Estimated value
EK,Livestock Patterns,440,Lithuania,7213,Livestock units per agricultural land area,2111,Cattle,2005,2005,LSU/ha,0.17,E,Estimated value
EK,Livestock Patterns,440,Lithuania,7213,Livestock units per agricultural land area,2111,Cattle,2006,2006,LSU/ha,0.17,E,Estimated value
EK,Livestock Patterns,440,Lithuania,7213,Livestock units per agricultural land area,2111,Cattle,2007,2007,LSU/ha,0.19,E,Estimated value
EK,Livestock Patterns,440,Lithuania,7213,Livestock units per agricultural land area,2111,Cattle,2008,2008,LSU/ha,0.18,E,Estimated value
EK,Livestock Patterns,440,Lithuania,7213,Livestock units per agricultural land area,2111,Cattle,2009,2009,LSU/ha,0.17,E,Estimated value
EK,Livestock Patterns,440,Lithuania,7213,Livestock units per agricultural land area,2111,Cattle,2010,2010,LSU/ha,0.16,E,Estimated value
EK,Livestock Patterns,440,Lithuania,7213,Livestock units per agricultural land area,2111,Cattle,2011,2011,LSU/ha,0.16,E,Estimated value
EK,Livestock Patterns,440,Lithuania,7213,Livestock units per agricultural land area,2111,Cattle,2012,2012,LSU/ha,0.16,E,Estimated value
EK,Livestock Patterns,440,Lithuania,7213,Livestock units per agricultural land area,2111,Cattle,2013,2013,LSU/ha,0.15,E,Estimated value
EK,Livestock Patterns,440,Lithuania,7213,Livestock units per agricultural land area,2111,Cattle,2014,2014,LSU/ha,0.15,E,Estimated value
EK,Livestock Patterns,440,Lithuania,7213,Livestock units per agricultural land area,2111,Cattle,2015,2015,LSU/ha,0.15,E,Estimated value
EK,Livestock Patterns,440,Lithuania,7213,Livestock units per agricultural land area,2111,Cattle,2016,2016,LSU/ha,0.15,E,Estimated value
EK,Livestock Patterns,440,Lithuania,7213,Livestock units per agricultural land area,2111,Cattle,2017,2017,LSU/ha,0.14,E,Estimated value
EK,Livestock Patterns,440,Lithuania,7213,Livestock units per agricultural land area,2111,Cattle,2018,2018,LSU/ha,0.13,E,Estimated value
EK,Livestock Patterns,440,Lithuania,7213,Livestock units per agricultural land area,2111,Cattle,2019,2019,LSU/ha,0.13,E,Estimated value
EK,Livestock Patterns,440,Lithuania,7213,Livestock units per agricultural land area,2111,Cattle,2020,2020,LSU/ha,0.13,E,Estimated value
EK,Livestock Patterns,442,Luxembourg,7213,Livestock units per agricultural land area,2111,Cattle,2000,2000,LSU/ha,1.44,E,Estimated value
EK,Livestock Patterns,442,Luxembourg,7213,Livestock units per agricultural land area,2111,Cattle,2001,2001,LSU/ha,1.44,E,Estimated value
EK,Livestock Patterns,442,Luxembourg,7213,Livestock units per agricultural land area,2111,Cattle,2002,2002,LSU/ha,1.39,E,Estimated value
EK,Livestock Patterns,442,Luxembourg,7213,Livestock units per agricultural land area,2111,Cattle,2003,2003,LSU/ha,1.33,E,Estimated value
EK,Livestock Patterns,442,Luxembourg,7213,Livestock units per agricultural land area,2111,Cattle,2004,2004,LSU/ha,1.31,E,Estimated value
EK,Livestock Patterns,442,Luxembourg,7213,Livestock units per agricultural land area,2111,Cattle,2005,2005,LSU/ha,1.29,E,Estimated value
EK,Livestock Patterns,442,Luxembourg,7213,Livestock units per agricultural land area,2111,Cattle,2006,2006,LSU/ha,1.28,E,Estimated value
EK,Livestock Patterns,442,Luxembourg,7213,Livestock units per agricultural land area,2111,Cattle,2007,2007,LSU/ha,1.32,E,Estimated value
EK,Livestock Patterns,442,Luxembourg,7213,Livestock units per agricultural land area,2111,Cattle,2008,2008,LSU/ha,1.34,E,Estimated value
EK,Livestock Patterns,442,Luxembourg,7213,Livestock units per agricultural land area,2111,Cattle,2009,2009,LSU/ha,1.35,E,Estimated value
EK,Livestock Patterns,442,Luxembourg,7213,Livestock units per agricultural land area,2111,Cattle,2010,2010,LSU/ha,1.37,E,Estimated value
EK,Livestock Patterns,442,Luxembourg,7213,Livestock units per agricultural land area,2111,Cattle,2011,2011,LSU/ha,1.32,E,Estimated value
EK,Livestock Patterns,442,Luxembourg,7213,Livestock units per agricultural land area,2111,Cattle,2012,2012,LSU/ha,1.29,E,Estimated value
EK,Livestock Patterns,442,Luxembourg,7213,Livestock units per agricultural land area,2111,Cattle,2013,2013,LSU/ha,1.33,E,Estimated value
EK,Livestock Patterns,442,Luxembourg,7213,Livestock units per agricultural land area,2111,Cattle,2014,2014,LSU/ha,1.37,E,Estimated value
EK,Livestock Patterns,442,Luxembourg,7213,Livestock units per agricultural land area,2111,Cattle,2015,2015,LSU/ha,1.38,E,Estimated value
EK,Livestock Patterns,442,Luxembourg,7213,Livestock units per agricultural land area,2111,Cattle,2016,2016,LSU/ha,1.39,E,Estimated value
EK,Livestock Patterns,442,Luxembourg,7213,Livestock units per agricultural land area,2111,Cattle,2017,2017,LSU/ha,1.39,E,Estimated value
EK,Livestock Patterns,442,Luxembourg,7213,Livestock units per agricultural land area,2111,Cattle,2018,2018,LSU/ha,1.33,E,Estimated value
EK,Livestock Patterns,442,Luxembourg,7213,Livestock units per agricultural land area,2111,Cattle,2019,2019,LSU/ha,1.31,E,Estimated value
EK,Livestock Patterns,442,Luxembourg,7213,Livestock units per agricultural land area,2111,Cattle,2020,2020,LSU/ha,1.3,E,Estimated value
EK,Livestock Patterns,470,Malta,7213,Livestock units per agricultural land area,2111,Cattle,2000,2000,LSU/ha,1.28,E,Estimated value
EK,Livestock Patterns,470,Malta,7213,Livestock units per agricultural land area,2111,Cattle,2001,2001,LSU/ha,1.15,E,Estimated value
EK,Livestock Patterns,470,Malta,7213,Livestock units per agricultural land area,2111,Cattle,2002,2002,LSU/ha,1.14,E,Estimated value
EK,Livestock Patterns,470,Malta,7213,Livestock units per agricultural land area,2111,Cattle,2003,2003,LSU/ha,1.08,E,Estimated value
EK,Livestock Patterns,470,Malta,7213,Livestock units per agricultural land area,2111,Cattle,2004,2004,LSU/ha,1.08,E,Estimated value
EK,Livestock Patterns,470,Malta,7213,Livestock units per agricultural land area,2111,Cattle,2005,2005,LSU/ha,1.25,E,Estimated value
EK,Livestock Patterns,470,Malta,7213,Livestock units per agricultural land area,2111,Cattle,2006,2006,LSU/ha,1.27,E,Estimated value
EK,Livestock Patterns,470,Malta,7213,Livestock units per agricultural land area,2111,Cattle,2007,2007,LSU/ha,1.24,E,Estimated value
EK,Livestock Patterns,470,Malta,7213,Livestock units per agricultural land area,2111,Cattle,2008,2008,LSU/ha,1.25,E,Estimated value
EK,Livestock Patterns,470,Malta,7213,Livestock units per agricultural land area,2111,Cattle,2009,2009,LSU/ha,1.05,E,Estimated value
EK,Livestock Patterns,470,Malta,7213,Livestock units per agricultural land area,2111,Cattle,2010,2010,LSU/ha,0.87,E,Estimated value
EK,Livestock Patterns,470,Malta,7213,Livestock units per agricultural land area,2111,Cattle,2011,2011,LSU/ha,0.88,E,Estimated value
EK,Livestock Patterns,470,Malta,7213,Livestock units per agricultural land area,2111,Cattle,2012,2012,LSU/ha,0.91,E,Estimated value
